,text_id,element_position,critic_ids_talking,critics_talking,total_tokens,sentiment_score,tokens_without_sentiment,positive_tokens,positive_sentiment,negative_tokens,negative_sentiment,sentiment_distance,element_text,pos_tokens_dict,neg_tokens_dict
3974,821,4,116,Stefan Gmünder,19,-0.10167999999999999,14,3,0.031133333333333336,2,-0.3009,0.33203333333333335,"Stefan Gmünder zeigte sich dankbar. Das Problem sei aber, dass Worte immer etwas bedeuten. Es stelle sich die Frage, wie man mit dem Unsäglichen umgehe. Was ihm gefallen habe, seien die reportageartigen Zugänge und das wiederkehren des „ich schreibe“. Wenn man über dieses Thema schreiben könne, könne man es so machen, wie dieser Text.","{'dankbar': 1, 'bedeuten': 1, 'wiederkehren': 1}","{'Problem': 1, 'fallen': 1}"
3975,821,5,117,Klaus Kastberger,28,-0.2153,27,0,0,1,-0.2153,0.2153,"Für Klaus Kastberger stellte sich die Frage, wer schreibe wie die Medien. Der Text nehme auf die eigene Form Bezug, als Reportage wäre der Text vollauf gelungen. Der Text sage wiederholt, er sei Fiktion. Ihm gefallen die Stellen, an denen der Text frage, wie etwas gesagt werden solle – man solle daran denken, dass das auch hergestellt sei, die Autorin habe das Geschehen nicht erfunden, sondern sie habe das so erfahren.",{},{'fallen': 1}
3976,821,6,121,Insa Wilke,23,0.08345,21,1,0.3822,1,-0.2153,0.5974999999999999,"Insa Wilke befand, der Text falle in einen hinein und erinnerte an den Grundsatz, dass man in Bezug auf den Holocaust nur dokumentarisch schreiben dürfe. Sie finde, man müsse unbedingt über solche Texte literaturkritisch sprechen, da sie die uralte Frage stellen, wie man darüber schreiben solle. Diese Frage sei wichtig.",{'wichtig': 1},{'falle': 1}
3977,821,7,112|121,Hildegard Elisabeth Keller|Insa Wilke,37,0.11114999999999998,33,2,0.42779999999999996,2,-0.20550000000000002,0.6333,"Keller meinte, sie habe angesichts solcher Texte ein Problem damit zu sagen „der Akkusativ stimmt nicht“. Wilke hingegen stellte fest, die Erzählerin sei Medium, sie versuche eine Sprache zu finden und versuche sich selbst darzustellen. Es gebe wichtige Stellen in dem Text. Geschichten mit Generälen, die mit Köpfen Fußball spielen, habe es auch im Jugoslawienkrieg gegeben. Die Erzählerin verknüpfe die Zeugenschaft mit dem Erzählen, was schwierig sei. Diese feinen Bewegungen mache dieser Text.","{'wichtig': 1, 'fein': 1}","{'Problem': 1, 'schwierig': 1}"
3978,821,8,112|120,Hildegard Elisabeth Keller|Nora Gomringer,21,0.001066666666666667,18,2,0.004,1,-0.0048,0.008799999999999999,"Nora Gomringer sah im Text wieder die Frage, wie man über Schreckliches schreibe. Auch sie habe, wie Keller, Hemmungen, sich diesem Text literaturkritisch anzunähern. Er habe die Kraft, uns direkt ins Geschehen hineinzuversetzen, die Autorin schreibe auf, dokumentiere und bekunde, alles basiere auf einer Sprachlosigkeit.","{'annähern': 1, 'Kraft': 1}",{'Hemmung': 1}
3979,821,9,113,Hubert Winkels,13,0.1931,11,2,0.1931,0,0,0.1931,"Winkels meinte, immer wieder werden Menschen für ihre Zeugenschaft Preise verliehen. Es gehe um die Frage der Vermittelbarkeit, die schließlich „genuin literarisch“ sei. Der Zugang sei wichtig und individuell.","{'wichtig': 1, 'individuell': 1}",{}
3980,821,10,119,Michael Wiederstein,26,-0.02245000000000001,22,3,0.0856,1,-0.3466,0.43220000000000003,"Michael Wiederstein fand es interessant, wie der Text auch die sonst redselige Jury sprachlos mache. Am ersten Tag habe es viele Superlative gegeben, hier habe man es tatsächlich mit einer Apokalypse zu tun, aber dieser Text bewege sich ständig „zwischen Mittelbarkeit und Unmittelbarkeit“. Im Vakuum sei die Sprachlosigkeit. Was er kritisieren wolle, wenn er dürfe, sei, dass diese Sprachlosigkeit immer wieder genannt werde, was aber auch als die Qualität des Texts gewertet werden könne.","{'interessant': 1, 'Superlative': 1, 'Qualität': 1}",{'kritisieren': 1}
3981,821,11,117,Klaus Kastberger,36,-0.119075,32,3,0.004,1,-0.4883,0.4923,"Kastberger befand, es sei unangemessen, so über diesen Text zu urteilen, wie über andere. Es stelle sich die Frage nach Authentizität, wie schon bei Peter Handke, der über den Jugoslawienkrieg geschrieben hat. Nur durch eigene Anwesenheit und Erfahrung könne man die Wahrheit erkennen. Bei der Debatte damals habe man gesehen, es sei unvermittelbar gewesen. Bei dem Text von Othmann zeige sich, dass dieser Text Zeugenschaft in einer anderen Form realisiere. Den Teil, den Handke bei seinen Texten bewusst aussparte, nehme dieser Text mit. Das sei keine Fiktion, er berichte von etwas, von dem er annehme, es sei real.","{'Authentizität': 1, 'Erfahrung': 1, 'Wahrheit': 1}",{'unangemessen': 1}
3982,821,12,113,Hubert Winkels,14,-0.35975,12,0,0,2,-0.35975,0.35975,"Winkels meinte, Handkes Problem sei gewesen, mit seiner poetischen Sprache etwas verschleiert zu haben. Das störe ihn bis heute. Die Zeugenschaft der Autorin sei etwas Besonderes, aber ansonsten: „Text ist ein Text ist ein Text“.",{},"{'Problem': 1, 'stören': 1}"
3983,821,13,112|113|120|121,Hildegard Elisabeth Keller|Hubert Winkels|Nora Gomringer|Insa Wilke,29,-0.3193,26,1,0.004,2,-0.48095,0.48495,"Insa Wilke kam auf die Frage zurück, ob man über solche Texte sprechen könne. Man verdamme solche Texte zum Schweigen, wenn man nicht darüber reden könne. Das könne man sich nicht gestatten. Winkels widersprach ihr, sie würden doch ständig über den Text sprechen. Keller hingegen meinte, Wilke hätte das schon richtig wahrgenommen, dass sie selbst und auch Gomringer nicht darüber urteilen wollten. Wilke fragte, ob man nicht die Zeugenschaft im Text verhandeln könne, ohne dass es sich um reale Zeugenschaft handele.",{'verhandeln': 1},"{'verdammen': 1, 'widersprechen': 1}"
3984,821,14,113|117,Hubert Winkels|Klaus Kastberger,33,-0.32061818181818186,22,3,0.004,8,-0.44235,0.44635,"Kastberger stellte fest, es gehe nicht um individuelles Leid, sondern um Genozid. Im Genozid gehe es um die Vernichtung der Art, alle seien mitgemeint. „Jesiden werden getötet, weil sie Jesiden sind, Juden werden getötet, weil sie Juden sind“, erklärte Kastberger. Das ist eine Art von Leid, von Auslöschung, Vernichtung, die nichts mit individuellem Leid zu tun habe. Winkels bekräftigte, das Gegenteil sei der Fall, es müsse auf den Einzelnen zurückgeführt werden. Man müsse an der Re-Individualisierung arbeiten. Das sei eine humanistische Grundeinstellung.","{'individuell': 2, 'bekräftigen': 1}","{'Leid': 3, 'Vernichtung': 2, 'töten': 2, 'Auslöschung': 1}"
3985,822,0,112|119,Hildegard Elisabeth Keller|Michael Wiederstein,21,0.004,20,1,0.004,0,0,0.004,"Yannic Han Biao Federer las auf Einladung von Hildegard Keller den Text „Kenn ich nicht“. Die Jury diskutierte kontroversiell. Martin Wiederstein wollte einen Preis für den besten letzten Satz, das fand kein Verständnis unter den Jurykollegen.",{'Verständnis': 1},{}
3986,822,1,,,21,-0.05079999999999999,15,4,0.1764,2,-0.5052,0.6816,"Im humorvollen Text samt Kurzschluss geht es um eine Trennung und eine darauf bezogene Leseempfehlung. Miriam trennt sich von Ich-Erzähler Tobi, der, unterstützt von seinen Freunden, seinen Trennungsschmerz im Urlaub bewältigen möchte. Dabei helfen soll ihm ein Buch von – Yannic Han Biao Federer.","{'humorvoll': 1, 'unterstützen': 1, 'Freund': 1, 'helfen': 1}","{'Trennung': 1, 'trennen': 1}"
3987,822,2,121,Insa Wilke,25,-0.032100000000000004,20,2,0.051899999999999995,3,-0.0881,0.13999999999999999,"Zu Beginn der ersten Diskussion des zweiten Lesetages tat Insa Wilke ihre Meinung kund. Es sei das schöne an der Juryarbeit, dass man sich Zeit nehmen dürfe, etwas zu verstehen ohne gleich ein Urteil zu fällen. Was ihr sofort aufgefallen sei, sei jedoch der Satz: „Und diese Trennungssache, frage ich, kommt die jetzt als Buch? Ist schwierig“ – schwierig sei es, meinte auch Wilke. Was ihr am Anfang nicht gefallen habe, sei das Selbstreferenzielle.","{'schöne': 1, 'verstehen': 1}","{'schwierig': 2, 'fallen': 1}"
3988,822,3,113,Hubert Winkels,24,0.006533333333333333,21,3,0.006533333333333333,0,0,0.006533333333333333,"Hubert Winkels führte den Gedanken weiter, Federers Roman werde erwähnt, auch Tobis Freund schreibe einen Roman. Postmodernistische Spiele auf verschiedenen Ebenen finden hier Verwendung. Die postmoderne Konstruktion sei aber durch andere Motive ausgeglichen. Für Winkels ist der Text eine Elegie.","{'führen': 1, 'Freund': 1, 'ausgleichen': 1}",{}
3989,822,4,117,Klaus Kastberger,28,-0.16488,23,1,0.3349,4,-0.289825,0.624725,"Klaus Kastberger gefiel der Titel „Kenne ich nicht“, der sei „Klasse“. Die Perspektive sei eine äußere, Bohrlöcher in die Tiefe führen zu keinem Ergebnis. Die Erzählperspektive gehe da nicht hinein, das gefalle ihm. Er sehe aber ein zentrales Problem, denn eine Möwe, die in die Sandale kackt, könne den Text nicht zu einem Ende bringen. Es gehe um einen Neuanfang, der Text finde aber kein Ende und habe daher „ein strukturelles Problem“.",{'gefallen': 1},"{'Problem': 2, 'gefallen': 1, 'kackt': 1}"
3990,822,5,116,Stefan Gmünder,17,0.0936,16,1,0.0936,0,0,0.0936,"Juror Stefan Gmünder hingegen gefiel der Text, darin sei viel los. Diese ganzen Dinge scheinen ihm „logisch in ihrer Zersplittertheit“. Das Zentrum bleibe gleich und dieses Zentrum sei das Zersplittern der Person. Das funktioniere gut in diesem Text. „Sehr, sehr gut“.",{'logisch': 1},{}
3991,822,6,119,Michael Wiederstein,34,-0.09159999999999999,30,2,0.004,2,-0.18719999999999998,0.19119999999999998,"Michael Wiederstein wollte den Preis für den besten letzten Satz („Am Hafen scheißt mir eine Möwe in die rechte Sandale, es stinkt und klebt.“) vergeben, erntete aber Unverständnis unter seinen Kolleginnen und Kollegen. Dennoch gehen bestimmte Dinge am Ende nicht auf, es sei schließlich ein klassisch erzählter Text. Gute Beschreibungen der Leere werden am Ende konterkariert, aber am Ende werde die Seele zerschnitten, das sei ihm zu viel. Um den Text zu zitieren, schloss Wiederstein sein Urteil mit „naja“.","{'vergeben': 1, 'klassisch': 1}","{'stinken': 1, 'schloss': 1}"
3992,822,7,112,Hildegard Elisabeth Keller,37,0.012262499999999999,29,3,0.21130000000000002,5,-0.10716,0.31846,"Hildegard Keller erklärte, weshalb sie diesen Text eingeladen hatte. Gleich zu Beginn trete der Autor im Text auf, kippe in ihn hinein. Er schreibe es auf und zersetze es daraufhin. Dieses Spiel sei „grandios durchgeführt“, das Miteinbeziehen des Autors sei motiviert. Die Erinnerungen an die Liebesbeziehung seien „unerhört einsam“. Die Stellen, an denen der Text in die Tiefe gehe, seien da. Der Autor könne das aber nur durchspielen, wenn er sich selbst in den Text kippen lasse. Auch das Ende sei für sie motiviert, eine „grandios leichtfüßige Erzählung“.","{'motivieren': 2, 'grandios': 1}","{'kippe': 1, 'zersetzen': 1, 'unerhört': 1, 'einsam': 1, 'kippen': 1}"
3993,822,8,119|120,Michael Wiederstein|Nora Gomringer,26,0.06380000000000001,20,4,0.20335,2,-0.2153,0.41864999999999997,"Nora Gomringer bekundete, sie sei zu Beginn gar nicht begeistert gewesen. Die Überfülle als Prinzip gefalle ihr nicht. Dann sei ihr die Zärtlichkeitsstruktur als Erklärung gekommen, was sie akzeptieren konnte, danach sei sie aber „rausgekegelt“. Die Welt der Beobachtungen habe sie aber doch „eingenommen für den Text“. Die Geschichte, die man sich selbst erzählt, helfe nicht weiter. Auf Wiederstein Bezug nehmend erklärte sie, der letzte Satz gefalle ihr gar nicht.","{'begeistern': 1, 'akzeptieren': 1, 'einnehmen': 1, 'helfen': 1}",{'gefallen': 2}
3994,822,9,121,Insa Wilke,29,-0.004266666666666666,26,1,0.004,2,-0.0084,0.0124,"Wilke sprach über das Plakative. Der Text sei klassisch erzählt, kommentiere sich aber ständig auch selbst. So füge sich auch der letzte Satz ein. Die einzelnen Passagen kommentieren sich gegenseitig. Der Text sei nicht kalt, es gehe im Gegenteil um Indolenz ob des großen Schmerzes. Die Schaufensterpuppen seien die Engel der Geschichte. Einerseits gehe es um eine persönliche Apokalypse, der Text sei aber auch ein Kommentar zur Gesellschaft.",{'klassisch': 1},"{'kalt': 1, 'Schmerz': 1}"
3995,822,10,117,Klaus Kastberger,16,-0.2153,15,0,0,1,-0.2153,0.2153,"Kackende Möwen, so Klaus Kastberger, gefallen ihm einfach nicht, vieles andere an dem Text finde er dennoch gut. Den eigenen Namen in dieser Art im Text zu nennen sei manieriert, man könne sich selbst besser in den Text miteinbringen.",{},{'fallen': 1}
3996,822,11,113,Hubert Winkels,19,0.004,18,1,0.004,0,0,0.004,"Laut Winkels machen die Möwen und Puppen Sinn, es gehe um „scripted reality“. Da seien keine Identität und kein Subjekt nötig. Die „vorgescriptete Geschichte“ laufe von alleine ab. Wie die Texte von außen konstruiert werden spiele keine Rolle.",{'Sinn': 1},{}
3997,822,12,112|117,Hildegard Elisabeth Keller|Klaus Kastberger,28,0,28,0,0,0,0,0,"Keller kam noch einmal auf das zentrale Spiel mit dem alter Ego zurück und wollte von Kastberger wissen, welche guten Gründe er dafür brauche. Kastberger antwortete, der Text müsse die Gründe liefern, was „Kenn ich nicht“ nicht tue. Keller hielt fest, dass aber tatsächlich Gründe genannt worden seien. Hier gehe es darum, „wer schreibt dein Leben“. Kastberger konterte mit der rhetorischen Frage, „welcher Text tut das nicht?“",{},{}
3998,822,13,116,Stefan Gmünder,14,0.004,13,1,0.004,0,0,0.004,"Stefan Gmünder stellte daraufhin fest, „irgendwie komme ich nicht zu Wort“. Es sei nicht einfach, kunstvoll mit dem eigenen Namen umzugehen. „Zufällig und doch organisch geformt.“",{'kunstvoll': 1},{}
3999,822,14,117|119,Klaus Kastberger|Michael Wiederstein,16,-0.342225,12,1,0.004,3,-0.45763333333333334,0.46163333333333334,"Wiederstein äußerte den Verdacht, man habe den Text im Nachhinein auseinandergenommen, damit er literarisch wirke. „Ich fürchte nur noch eine Taube kann diese Diskussion zu einem Ende bringen“, schloss Kastberger und wurde noch verbessert: „Möwe“.",{'verbessern': 1},"{'Verdacht': 1, 'fürchten': 1, 'schloss': 1}"
4000,823,0,112,Hildegard Elisabeth Keller,16,-0.02655,14,0,0,2,-0.02655,0.02655,"Die Schweizerin Andrea Gerster las auf Einladung von Hildegard E. Keller den Text „Das kann ich“ über Familienprobleme, Geheimnissse und der Schwierigkeit, damit umzugehen. Die Jury fand viele Kritikpunkte und war sich uneinig.",{},"{'Schwierigkeit': 1, 'uneinig': 1}"
4001,823,1,,,27,-0.10456666666666665,24,1,0.2501,2,-0.2819,0.532,"Julia und Mathias durchleben eine Ehekrise, während Großmutter Carla um des Enkels Till Willen eine Scheidung auf jeden Fall verhindern möchte. Beim Versuch der Schwiegertochter gut zuzureden, verletzt sie sich mit Absicht. Trotz des aufwühlenden Vorfalls holt Carla Till vom Kindergarten ab und mimt für ihn die fröhliche Oma.",{'fröhlich': 1},"{'Scheidung': 1, 'verletzen': 1}"
4002,823,2,121,Insa Wilke,23,-0.0018666666666666664,20,1,0.004,2,-0.0048,0.008799999999999999,"Insa Wilke machte den Anfang. Bei diesem Monolog habe sie daran denken müssen, dass es vor Jahren schon in der Schweiz einen Text über Mütter gegeben habe, der für Drohungen sorgte, und erkannte gewisse Parallelen. Ihr gefalle an dem Text, dass er so bieder sei. Er sei konsequent geschrieben. Das passiv-aggressive Verhalten der Großmutter habe mit einer langen Identitätsfindung von Frauen zu tun.",{'konsequent': 1},"{'Drohung': 1, 'sorgen': 1}"
4003,823,3,113,Hubert Winkels,17,0.004,16,1,0.004,0,0,0.004,"Hubert Winkels stimmte dem zu, erkannte etwas von Stephen King in dem Text. Ein Horrorbild tauche auf, jedoch würde die Entwicklung zu langwierig sein. Was seine Aufmerksamkeit bekomme, seien die verschiedenen Rollenbilder, die die Großmutter annehme.",{'Aufmerksamkeit': 1},{}
4004,823,4,120,Nora Gomringer,11,0,11,0,0,0,0,0,"Laut Nora Gomringer sei das Rollenbild, das die Großmutter annehme, dadurch zu erklären, dass sie sich in gewisse Verhaltensmuster hineingezwängt fühle.",{},{}
4005,823,5,116,Stefan Gmünder,11,0.2488,10,1,0.2488,0,0,0.2488,"Die Umkehr der Rollenbilder fand auch Stefan Gmünder sehr interessant, aber der Text sei ein Opfer seiner Mittel. Er habe einen guten Fluss und Rhythmus, sei jedoch etwas zu gekünstelt.",{'interessant': 1},{}
4006,823,6,117,Klaus Kastberger,14,-0.2924,12,0,0,2,-0.2924,0.2924,"Klaus Kastberger vermisste eine österreichische Note des Texts. Er habe „Schwierigkeiten mit der Erzählideologie“ des Texts. Ihm fehle der Kick. Das sei eine Geschmacksfrage, er möge aber diese Art des Realismus nicht.",{},"{'Schwierigkeit': 1, 'fehlen': 1}"
4007,823,7,112|120,Hildegard Elisabeth Keller|Nora Gomringer,51,-0.14864285714285716,44,2,0.04985,5,-0.22804000000000002,0.27789,"Hildegard Keller befand, dieser Text habe es nach den vorherigen vier Texten des ersten Lesetages schwer. Ihr habe besonders gefallen, dass er eine selten geschilderte Perspektive biete – das Scheitern von Mutter Carla und Sohn Mathias. Die Art der Beschreibung habe ihr gefallen, die Mittel seien dem angemessen. Eine Frage könne sie klären: Die Mutter lebe in verschiedenen Rollenskripten. Als Mutter habe sie eine Rolle, als Großmutter habe sie eine Rolle, das Zentrale sei aber ihre Rolle als Schauspielerin. Als solche erfahre sie ein ähnliches Scheitern wie ihr Sohn. Diese Feststellung hiterfragte Nora Gomringer, die das nicht im Text erkennen könne. Hildegard Keller verstand den Einwand und räumte ein, es sei eine Geschmacksfrage.","{'klären': 1, 'verstehen': 1}","{'fallen': 2, 'Scheitern': 2, 'schwer': 1}"
4008,823,8,119,Michael Wiederstein,16,0.27213333333333334,13,3,0.27213333333333334,0,0,0.27213333333333334,"Michael Wiederstein erkannte eine Telenovela, in der ein sozialer Clash schön auf den Punkt gebracht werde. „Da hat’s ein paar sehr, sehr feine Beobachtungen drin“, bekundete er sein Gefallen an dem Text.","{'schön': 1, 'fein': 1, 'Gefallen': 1}",{}
4009,823,9,113|117|121,Hubert Winkels|Klaus Kastberger|Insa Wilke,34,-0.15984,29,2,0.004,3,-0.2690666666666667,0.2730666666666667,"Kastberger fragte sich, wo das Provokationspotential dieses Texts sei. Ihm komme er „in keinster Weise provokativ“ vor. Wilke entgegnete, es sei provokativ über Mütter zu schreiben, die immer noch als unantastbar angesehen würden. Es gebe wenige Texte, die die Mutter in der Rolle des Passiv-Aggressiven thematisieren würden. Laut Winkels gebe es gar nichts Passives, die Großmutter sei schlicht aggressiv. Dem widersprach Wilke. Winkels erkannte aber eine Parabel, die alte Erzählung sei hier modernisiert.","{'unantastbar': 1, 'modernisieren': 1}","{'aggressiv': 1, 'widersprechen': 1, 'alt': 1}"
4010,823,10,120,Nora Gomringer,15,0.01675,13,1,0.2488,1,-0.2153,0.46409999999999996,"Gomringer gefiel der Text, das Ganze sei jedoch „fast zu unradikal“. Interessant finde sie die Figur der Julia, mit der sie sich identifizieren könne und deren Beschreibung auf die meisten seit den 1980ern geborenen Frauen zutreffen könne.",{'Interessant': 1},{'gefallen': 1}
4011,823,11,113|121,Hubert Winkels|Insa Wilke,36,0.053000000000000005,34,1,0.317,1,-0.211,0.528,"Winkels hingegen meinte, man wisse nichts über die Figur der Julia, sie werde bloß von der Großmutter charakterisiert. Wilke entgegnete, es gebe schon Fakten, denen man vertrauen könne, nur die Wertung der Figur sei eine Frage der Perspektive. Winkels‘ Meinung nach sei der Trick, dass niemand in dem Text auftauche, außer der Großmutter, in deren Perspektive man gefangen sei. Nichtsdestotrotz sei der Text langwierig. „Es ist tautologisch und nicht kritisierbar, was ich sage“, schloss der Juryvorsitzende die Diskussion mit einer humorvollen Note.",{'humorvoll': 1},{'schloss': 1}
4012,824,0,117,Klaus Kastberger,24,0.3805,22,2,0.3805,0,0,0.3805,"Die gebürtige Kärntnerin Julia Jost las auf Einladung von Klaus Kastberger den Text „Unweit vom Schakaltal“, in dem die Ich-Erzählerin ein Bild Kärntens zeichnet. Zwar voll geographischer Schönheit, doch voll persönlicher Tragik. Die Jury zeigte sich großteils begeistert.","{'Schönheit': 1, 'begeistern': 1}",{}
4013,824,1,,,27,-0.17675000000000002,25,0,0,2,-0.17675000000000002,0.17675000000000002,"Landschaftsbilder, ein Klassenfoto und die darauf abgebildeten Mitschülerinnen und Mitschüler bilden die Grundlage für Josts Geschichte über das Aufwachsen inmitten einer politisch rechts gesinnten Jagdgemeinschaft, den Missbrauch durch einen Geistlichen und eine Mutprobe im Wald mit tödlichem Ausgang. Das verstorbene Opfer wird von der Mutter mit schakalähnlichem Jaulen betrauert.",{},"{'Missbrauch': 1, 'tödlich': 1}"
4014,824,2,113,Hubert Winkels,31,0.10162857142857143,24,6,0.13018333333333335,1,-0.0697,0.19988333333333336,"Hubert Winkels meldete sich als erster zu Wort. Die Geschichte feiere den Tod Franzis und die damit verbundene Wiederkehr des Messers mit der klassischen Naziaufschrift „Meine Ehre heißt Treue“ mit Sarkasmus. Viele Regionalia würden die Textoberfläche aufrauen, der Rahmen, der diese Geschichte gebe, sei für ihn akzeptabler als jener im Text von Silvia Tschui. Franzi sei schon einmal Opfer gewesen, es sei das Fortschreiben des Opferseins und des Täterseins.","{'feiern': 1, 'Wiederkehr': 1, 'klassisch': 1, 'Ehre': 1, 'Treue': 1, 'akzeptabel': 1}",{'Tod': 1}
4015,824,3,112,Hildegard Elisabeth Keller,24,-0.0504,19,2,0.04735,3,-0.11556666666666666,0.16291666666666665,"Laut Hildegard Keller sei „Unweit vom Schakaltal“ eine Coming-of-Age-Geschichte mit sagenhaften Elementen. „Es ist ein unerhört rotziger Ton, virtuos“, urteilte sie. Ein Lachen habe sie trotz der Thematik beim Lesen verspürt. Franzi sei das totale Opfer. „Eine starke Geschichte mit Bosheiten in alle, alle Richtungen.“","{'sagenhaft': 1, 'starke': 1}","{'unerhört': 1, 'trotzen': 1, 'Bosheit': 1}"
4016,824,4,119,Michael Wiederstein,29,0.05985,25,2,0.38655,2,-0.26685000000000003,0.6534,"Michael Wiederstein lobte zunächst die Art, wie der Text vorgelesen wurde. Er sei aber auch aufgrund der Synästhesie äußerst gut. Was ihn störe, sei die Vorhersehbarkeit des Texts. Das Messer sei ein SS-Messer gewesen und damit komme die Nazivergangenheit des Großvaters ans Licht. Das sei deshalb schade, da die anfängliche Schönheit den Leser mit „du“ anspreche, das komme aber nicht mehr wieder. Sobald Franzi in den Brunnen springe, finde er den Text unglaubwürdig.","{'loben': 1, 'Schönheit': 1}","{'stören': 1, 'unglaubwürdig': 1}"
4017,824,5,121,Insa Wilke,26,-0.208,24,0,0,2,-0.208,0.208,"Dem widersprach Insa Wilke, die den Text gar nicht unglaubwürdig finde. Jedoch kenne sie diese Art Text, sie habe Faschismus und Sexismus erwartet, in der Tat sei der Text aber „virtuos erzählt“. Am Anfang habe man eine Erzählinstanz, die schließlich ins Ich münde, das habe ihr sehr gefallen. Sie habe dennoch das Gefühl gehabt, etwas werde abgefedert, und übergab somit an ihre Kollegen.",{},"{'unglaubwürdig': 1, 'fallen': 1}"
4018,824,6,116,Stefan Gmünder,23,0.004,21,2,0.004,0,0,0.004,"Stefan Gmünder entdeckte „einen Drive, eine Kraft“ im Text, „ohne zu überdrehen“. Die Vergangenheit, die nicht ruhe, werde hier sofort angesprochen. Das wiederkehrende Motiv des Blutstropfens werde sofort erwähnt, ebenso wie Kurt Waldheim. Die Geschichte würde harmlos beginnen und sich allmählich steigern.","{'Kraft': 1, 'steigern': 1}",{}
4019,824,7,113,Hubert Winkels,14,-0.4183,13,0,0,1,-0.4183,0.4183,"Winkels meinte, dieser Text zeige, wie man mit bekannten Motiven arbeiten könne. Diese Art mit bekannten Motiven umzugehen, kenne man nur aus Österreich. Böse Seitengeschehnisse würden die Hauptgeschehnisse begleiten.",{},{'Böse': 1}
4020,824,8,117,Klaus Kastberger,38,0.0493,29,6,0.18751666666666666,3,-0.22713333333333338,0.4146500000000001,"Dem pflichtete Klaus Kastberger bei, der die Autorin zum Wettbewerb eingeladen hatte und den Text „super“ gefunden hätte. Der Text habe zwar eine Kinderperspektive, jedoch im Nachher. Diese Perspektive ermögliche die Bösartigkeit. Die „forcierte Ironie“ lasse erkenne, dass es sich um eine nachträgliche Perspektive beim Ansehen des Klassenfotos handele. Ihn habe auch fasziniert, dass dieses Thema seit Thomas Bernhard dominierend sei, jedoch würde sich der Text mit Humor daran wagen. Wenn man das schon noch einmal machen müsse, solle es „zumindest Spaß machen“. Die Distanzierung und die Ironie seien das Besondere des Texts.","{'super': 1, 'ermöglichen': 1, 'Humor': 1, 'wagen': 1, 'Spaß': 1, 'Besondere': 1}","{'pflichten': 1, 'Bösartigkeit': 1, 'dominieren': 1}"
4021,824,9,120,Nora Gomringer,17,-0.0807,13,3,0.004,1,-0.3348,0.3388,"Die Kernparabel sei laut Nora Gomringer, dass die Grausamkeit immer da sei. Die Kinder würden völlig fühllos gezeigt werden, sie seien „eiskalt, als wäre es ein Leichtes, einen Menschen einfach so gehen zu lassen“. Dies sei extrem stark im Text.","{'Leichtes': 1, 'einfach': 1, 'stark': 1}",{'Grausamkeit': 1}
4022,824,10,116,Stefan Gmünder,8,0,8,0,0,0,0,0,"Stefan Gmünder strich auch das Wir-sind-Wir-Gefühl hervor, wo sogar ein Tiroler als Fremder erkannt werde.",{},{}
4023,824,11,112|117,Hildegard Elisabeth Keller|Klaus Kastberger,12,0.004,11,1,0.004,0,0,0.004,"Hildegard Keller hakte noch einmal bei der Perspektive ein. „Viel jugendlicher Großsprech“ sei erkennbar, sie frage sich, ob das tatsächlich eine Perspektive aus dem Später sei, wie Kastberger erklärt hatte.",{'erkennbar': 1},{}
4024,824,12,119,Michael Wiederstein,10,-0.4250333333333334,7,1,0.004,2,-0.6395500000000001,0.6435500000000001,"Michael Wiederstein hätte sich eine Wendung, gewünscht, die Klischees hätten seiner Meinung nach gebrochen werden müssen, um dem Text mehr Kraft zu verleihen.",{'Kraft': 1},"{'Klischee': 1, 'brechen': 1}"
4025,824,13,113,Hubert Winkels,9,-0.9206,8,0,0,1,-0.9206,0.9206,"Hubert Winkels erkannte in dem Text eine Opfergeschichte. Der Schwächste in der ganzen Kette sei der, in dessen Blut die anderen dann weitermachen.",{},{'Schwächste': 1}
4026,824,14,113|117,Hubert Winkels|Klaus Kastberger,37,-0.2634,35,1,0.004,1,-0.5308,0.5348,"Klaus Kastberger habe sich kein Happy End gewünscht. Das Ende zeige das Topos auf, das in Österreich bekannt sei. Man werde die Geschichte nicht los, da sie sich in der Landschaft manifestiere. Das Schakaltal sei aber eine alternative Namensgebung und das sei eine starke Wendung des Texts. Der Text sei eine Erklärung für die Namensgebung und stelle kein Rätsel dar, das Winkels im Namen ortete. Die Konnotationen die der Begriff „Schakal“ hervorrufe, müsse man laut Winkels beachten. Kastberger hingegen sah darin eine Unnotwendigkeit, das sei, was Kritik mache.",{'starke': 1},{'Kritik': 1}
4027,825,0,120,Nora Gomringer,18,0,18,0,0,0,0,0,"Die Schweizerin Siliva Tschui las auf Einladung von Nora Gomringer den Text „Der Wod“, in dem es um Nachwehen kindlicher Kriegserfahrung geht, mit Perspektivenwechsel und einfacher Sprache. Die Jury war eher verhalten.",{},{}
